Sale_ID,Customer_ID,Product_ID,Product_Name,Category,Quantity,Unit_Price,Discount,Sale_Date
SALE001123,CUST01123,P005,Blender,Home Appliance,4,276.15,0.25,9/9/2024
SALE001124,CUST01124,P004,T-shirt,Apparel,2,431.79,0.18,6/13/2023
SALE001125,CUST01125,P001,Smartphone,Electronics,3,59.18,0.14,9/25/2024
SALE001126,CUST01126,P002,Shoes,Footwear,4,322.02,0.12,8/4/2023
SALE001127,CUST01127,P004,T-shirt,Apparel,4,174.66,0.15,12/6/2023
SALE001128,CUST01128,P002,Shoes,Footwear,1,438.05,0.01,5/1/2023
SALE001129,CUST01129,P005,Blender,Home Appliance,4,177.56,0.27,4/28/2023
SALE001130,CUST01130,P002,Shoes,Footwear,3,359.04,0.3,6/3/2024
SALE001131,CUST01131,P001,Smartphone,Electronics,1,353.4,0.05,8/27/2024
SALE001132,CUST01132,P003,Notebook,Stationery,2,149.67,0.04,1/24/2025
SALE001133,CUST01133,P001,Smartphone,Electronics,2,65.66,0.04,9/27/2023
SALE001134,CUST01134,P001,Smartphone,Electronics,3,234.16,0.2,3/1/2024
SALE001135,CUST01135,P005,Blender,Home Appliance,3,180.14,0.2,10/18/2024
SALE001136,CUST01136,P002,Shoes,Footwear,1,414.04,0.25,1/25/2024
SALE001137,CUST01137,P005,Blender,Home Appliance,1,410.16,0.23,11/30/2023
SALE001138,CUST01138,P001,Smartphone,Electronics,3,255.66,0.13,12/11/2024
SALE001139,CUST01139,P005,Blender,Home Appliance,3,322.93,0.18,1/25/2024
SALE001140,CUST01140,P002,Shoes,Footwear,2,321.92,0.21,5/12/2024
SALE001141,CUST01141,P003,Notebook,Stationery,2,422.22,0.15,5/31/2024
SALE001142,CUST01142,P005,Blender,Home Appliance,2,241.25,0.14,7/7/2024
SALE001143,CUST01143,P001,Smartphone,Electronics,3,173.95,0.19,11/15/2024
SALE001144,CUST01144,P002,Shoes,Footwear,4,169.27,0.17,5/19/2023
SALE001145,CUST01145,P002,Shoes,Footwear,3,291.29,0.19,4/1/2025
SALE001146,CUST01146,P002,Shoes,Footwear,3,252.12,0.18,3/19/2025
SALE001147,CUST01147,P001,Smartphone,Electronics,2,248.05,0.22,1/7/2024
SALE001148,CUST01148,P004,T-shirt,Apparel,3,91.01,0.19,7/18/2024
SALE001149,CUST01149,P001,Smartphone,Electronics,1,373.37,0.16,10/19/2024
SALE001150,CUST01150,P001,Smartphone,Electronics,3,146.18,0.2,5/7/2023
SALE001151,CUST01151,P003,Notebook,Stationery,3,138.63,0.13,10/26/2024
SALE001152,CUST01152,P005,Blender,Home Appliance,3,235.74,0.07,11/23/2023
SALE001153,CUST01153,P002,Shoes,Footwear,3,152.5,0,1/2/2024
SALE001154,CUST01154,P002,Shoes,Footwear,4,312.74,0.17,8/20/2023
SALE001155,CUST01155,P003,Notebook,Stationery,3,217.16,0.18,10/6/2023
SALE001156,CUST01156,P001,Smartphone,Electronics,1,252.01,0.29,3/31/2025
SALE001157,CUST01157,P005,Blender,Home Appliance,1,291.73,0.11,9/16/2023
SALE001158,CUST01158,P002,Shoes,Footwear,3,141.59,0.12,10/5/2023
SALE001159,CUST01159,P002,Shoes,Footwear,2,120.09,0.06,8/1/2024
SALE001160,CUST01160,P003,Notebook,Stationery,4,446.19,0.02,12/4/2024
SALE001161,CUST01161,P002,Shoes,Footwear,3,245.18,0.23,12/9/2023
SALE001162,CUST01162,P004,T-shirt,Apparel,3,235.44,0.07,4/21/2023
SALE001163,CUST01163,P004,T-shirt,Apparel,3,66.03,0.18,5/8/2023
SALE001164,CUST01164,P002,Shoes,Footwear,2,274.09,0.21,8/3/2024
SALE001165,CUST01165,P003,Notebook,Stationery,2,299.38,0.14,10/9/2024
SALE001166,CUST01166,P002,Shoes,Footwear,2,301.48,0.26,3/3/2025
SALE001167,CUST01167,P001,Smartphone,Electronics,4,368.16,0.13,5/6/2023
SALE001168,CUST01168,P002,Shoes,Footwear,1,129.87,0.09,10/28/2023
SALE001169,CUST01169,P001,Smartphone,Electronics,4,163.5,0.27,7/10/2023
SALE001170,CUST01170,P002,Shoes,Footwear,2,414.83,0.26,12/18/2023
SALE001171,CUST01171,P001,Smartphone,Electronics,1,476.23,0.05,9/19/2024
SALE001172,CUST01172,P001,Smartphone,Electronics,1,111.17,0.01,4/2/2024
SALE001173,CUST01173,P004,T-shirt,Apparel,2,273.94,0.03,9/17/2023
SALE001174,CUST01174,P004,T-shirt,Apparel,2,146.38,0.09,2/17/2024
SALE001175,CUST01175,P005,Blender,Home Appliance,4,77.03,0.29,1/19/2024
SALE001176,CUST01176,P003,Notebook,Stationery,2,196.48,0.17,12/29/2024
SALE001177,CUST01177,P003,Notebook,Stationery,1,114.66,0.11,9/14/2023
SALE001178,CUST01178,P002,Shoes,Footwear,3,369.47,0.27,4/30/2023
SALE001179,CUST01179,P005,Blender,Home Appliance,2,290.18,0.14,4/2/2025
SALE001180,CUST01180,P002,Shoes,Footwear,2,114.73,0.09,8/2/2023
SALE001181,CUST01181,P002,Shoes,Footwear,4,54.16,0.28,8/6/2024
SALE001182,CUST01182,P004,T-shirt,Apparel,4,413.67,0.25,12/28/2023
SALE001183,CUST01183,P004,T-shirt,Apparel,2,129.29,0.25,11/8/2024
SALE001184,CUST01184,P001,Smartphone,Electronics,1,322.8,0.15,2/4/2024
SALE001185,CUST01185,P001,Smartphone,Electronics,1,201.61,0.24,4/5/2025
SALE001186,CUST01186,P001,Smartphone,Electronics,3,313.47,0.05,7/25/2024
SALE001187,CUST01187,P004,T-shirt,Apparel,2,192.04,0.17,7/12/2023
SALE001188,CUST01188,P004,T-shirt,Apparel,4,89.12,0.3,8/13/2024
SALE001189,CUST01189,P005,Blender,Home Appliance,1,150.33,0.09,9/29/2024
SALE001190,CUST01190,P001,Smartphone,Electronics,3,134.63,0.24,9/21/2024
SALE001191,CUST01191,P001,Smartphone,Electronics,2,242.61,0.15,12/15/2023
SALE001192,CUST01192,P004,T-shirt,Apparel,1,346.23,0.01,12/13/2023
SALE001193,CUST01193,P004,T-shirt,Apparel,2,168.71,0.23,10/8/2023
SALE001194,CUST01194,P005,Blender,Home Appliance,2,55.43,0.05,12/23/2023
SALE001195,CUST01195,P004,T-shirt,Apparel,1,283.52,0.19,3/6/2024
SALE001196,CUST01196,P002,Shoes,Footwear,1,322.59,0.03,11/26/2023
SALE001197,CUST01197,P005,Blender,Home Appliance,1,483.29,0.28,4/18/2023
SALE001198,CUST01198,P001,Smartphone,Electronics,2,315.26,0.09,6/15/2024
SALE001199,CUST01199,P002,Shoes,Footwear,2,262.03,0.07,2/9/2025
SALE001200,CUST01200,P003,Notebook,Stationery,3,308.03,0.04,7/11/2024
SALE001201,CUST01201,P001,Smartphone,Electronics,4,467.56,0.28,8/10/2023
SALE001202,CUST01202,P003,Notebook,Stationery,2,422.77,0.21,2/8/2024
SALE001203,CUST01203,P002,Shoes,Footwear,4,195.34,0.22,12/28/2023
SALE001204,CUST01204,P005,Blender,Home Appliance,1,156.76,0.15,9/20/2023
SALE001205,CUST01205,P004,T-shirt,Apparel,2,168.19,0.14,12/29/2024
SALE001206,CUST01206,P003,Notebook,Stationery,3,276.99,0.03,3/13/2024
SALE001207,CUST01207,P002,Shoes,Footwear,3,384.82,0.17,11/15/2024
SALE001208,CUST01208,P004,T-shirt,Apparel,4,276.45,0.07,6/29/2023
SALE001209,CUST01209,P004,T-shirt,Apparel,1,80.51,0.29,3/25/2024
SALE001210,CUST01210,P002,Shoes,Footwear,4,375.61,0.24,11/28/2023
SALE001211,CUST01211,P001,Smartphone,Electronics,1,412.69,0.12,4/15/2024
SALE001212,CUST01212,P002,Shoes,Footwear,3,180.27,0.05,4/25/2023
SALE001213,CUST01213,P002,Shoes,Footwear,4,348.86,0.24,11/9/2023
SALE001214,CUST01214,P001,Smartphone,Electronics,3,241.97,0.04,9/15/2024
SALE001215,CUST01215,P005,Blender,Home Appliance,3,450.1,0.06,11/7/2023
SALE001216,CUST01216,P005,Blender,Home Appliance,1,430.35,0.06,9/19/2023
SALE001217,CUST01217,P003,Notebook,Stationery,4,286.44,0.17,8/19/2024
SALE001218,CUST01218,P001,Smartphone,Electronics,4,361.18,0.24,5/6/2024
SALE001219,CUST01219,P004,T-shirt,Apparel,3,447.51,0.09,2/1/2024
SALE001220,CUST01220,P003,Notebook,Stationery,3,273.07,0.03,9/7/2024
SALE001221,CUST01221,P002,Shoes,Footwear,1,190.96,0.14,11/2/2024
SALE001222,CUST01222,P001,Smartphone,Electronics,2,389.15,0.22,7/22/2024
SALE001223,CUST01223,P003,Notebook,Stationery,2,149.03,0.07,9/23/2024
SALE001224,CUST01224,P001,Smartphone,Electronics,3,224.84,0.07,9/11/2023
SALE001225,CUST01225,P003,Notebook,Stationery,2,439.58,0.28,6/6/2024
SALE001226,CUST01226,P002,Shoes,Footwear,2,375.99,0.29,9/15/2024
SALE001227,CUST01227,P001,Smartphone,Electronics,2,231.71,0.3,10/21/2023
SALE001228,CUST01228,P005,Blender,Home Appliance,2,146.64,0.24,6/3/2024
SALE001229,CUST01229,P005,Blender,Home Appliance,3,210.19,0.06,6/28/2024
SALE001230,CUST01230,P003,Notebook,Stationery,2,177.85,0.06,11/1/2024
SALE001231,CUST01231,P001,Smartphone,Electronics,2,129.24,0.1,11/1/2023
SALE001232,CUST01232,P001,Smartphone,Electronics,1,384.5,0.1,1/22/2024
SALE001233,CUST01233,P003,Notebook,Stationery,3,163.43,0.29,1/19/2025
SALE001234,CUST01234,P001,Smartphone,Electronics,4,254.38,0.24,10/15/2023
SALE001235,CUST01235,P004,T-shirt,Apparel,4,223.64,0.22,1/15/2025
SALE001236,CUST01236,P003,Notebook,Stationery,1,491.93,0.06,2/10/2024
SALE001237,CUST01237,P003,Notebook,Stationery,1,225.99,0.27,4/10/2025
SALE001238,CUST01238,P001,Smartphone,Electronics,3,85.99,0.25,8/3/2023
SALE001239,CUST01239,P005,Blender,Home Appliance,4,90.42,0.05,9/1/2024
SALE001240,CUST01240,P003,Notebook,Stationery,2,315.84,0.26,12/12/2024
SALE001241,CUST01241,P005,Blender,Home Appliance,1,319.71,0.08,6/6/2024
SALE001242,CUST01242,P003,Notebook,Stationery,4,238.44,0.02,10/4/2024
SALE001243,CUST01243,P002,Shoes,Footwear,3,244.33,0.2,7/8/2024
SALE001244,CUST01244,P005,Blender,Home Appliance,2,74.27,0.2,8/19/2023
SALE001245,CUST01245,P003,Notebook,Stationery,3,282.45,0.03,2/24/2025
SALE001246,CUST01246,P004,T-shirt,Apparel,1,277.13,0.1,7/6/2023
SALE001247,CUST01247,P004,T-shirt,Apparel,4,117.3,0.3,4/21/2023
SALE001248,CUST01248,P004,T-shirt,Apparel,4,96.73,0.2,12/7/2024
SALE001249,CUST01249,P001,Smartphone,Electronics,4,105.61,0.22,1/1/2025
SALE001250,CUST01250,P002,Shoes,Footwear,4,95.46,0.06,10/1/2024
SALE001251,CUST01251,P004,T-shirt,Apparel,2,324.37,0.02,9/16/2024
SALE001252,CUST01252,P005,Blender,Home Appliance,2,138.42,0.08,5/25/2024
SALE001253,CUST01253,P003,Notebook,Stationery,3,163.14,0.07,6/22/2024
SALE001254,CUST01254,P004,T-shirt,Apparel,2,128.11,0.07,10/1/2023
SALE001255,CUST01255,P004,T-shirt,Apparel,1,481.03,0.06,1/12/2025
SALE001256,CUST01256,P005,Blender,Home Appliance,1,434.58,0.17,10/20/2024
SALE001257,CUST01257,P004,T-shirt,Apparel,4,153.72,0.1,11/14/2023
SALE001258,CUST01258,P001,Smartphone,Electronics,1,197.4,0.25,9/9/2023
SALE001259,CUST01259,P001,Smartphone,Electronics,3,144.45,0.06,7/1/2024
SALE001260,CUST01260,P005,Blender,Home Appliance,2,271.34,0.14,6/23/2024
SALE001261,CUST01261,P002,Shoes,Footwear,2,58.82,0,3/17/2024
SALE001262,CUST01262,P001,Smartphone,Electronics,2,352.12,0.14,5/19/2023
SALE001263,CUST01263,P004,T-shirt,Apparel,1,285.42,0.02,6/27/2024
SALE001264,CUST01264,P004,T-shirt,Apparel,2,454.39,0.29,12/4/2024
SALE001265,CUST01265,P003,Notebook,Stationery,4,123.98,0.24,1/10/2025
SALE001266,CUST01266,P003,Notebook,Stationery,4,411.85,0.15,2/21/2024
SALE001267,CUST01267,P001,Smartphone,Electronics,4,406.38,0.03,10/11/2023
SALE001268,CUST01268,P003,Notebook,Stationery,1,107.23,0.18,12/11/2023
SALE001269,CUST01269,P005,Blender,Home Appliance,2,229.35,0.23,9/26/2024
SALE001270,CUST01270,P002,Shoes,Footwear,1,126.57,0.06,12/12/2023
SALE001271,CUST01271,P003,Notebook,Stationery,2,164.62,0.17,7/25/2024
SALE001272,CUST01272,P003,Notebook,Stationery,3,168.46,0.24,5/6/2024
SALE001273,CUST01273,P001,Smartphone,Electronics,3,300.31,0.23,3/2/2024
SALE001274,CUST01274,P001,Smartphone,Electronics,1,235.13,0.24,5/8/2024
SALE001275,CUST01275,P004,T-shirt,Apparel,4,476.48,0.26,6/5/2024
SALE001276,CUST01276,P002,Shoes,Footwear,1,106.87,0.28,2/10/2024
SALE001277,CUST01277,P004,T-shirt,Apparel,4,488.16,0.12,1/19/2025
SALE001278,CUST01278,P002,Shoes,Footwear,2,153.79,0.17,7/24/2024
SALE001279,CUST01279,P004,T-shirt,Apparel,4,397.79,0.24,8/28/2023
SALE001280,CUST01280,P005,Blender,Home Appliance,4,202.54,0.21,8/28/2023
SALE001281,CUST01281,P004,T-shirt,Apparel,2,114.39,0.3,6/7/2023
SALE001282,CUST01282,P002,Shoes,Footwear,3,436.05,0,9/3/2024
SALE001283,CUST01283,P002,Shoes,Footwear,2,188.99,0.11,2/4/2025
SALE001284,CUST01284,P005,Blender,Home Appliance,1,346.48,0.08,3/11/2024
SALE001285,CUST01285,P002,Shoes,Footwear,1,304.9,0.08,5/8/2024
SALE001286,CUST01286,P005,Blender,Home Appliance,1,262.29,0.07,3/2/2025
SALE001287,CUST01287,P001,Smartphone,Electronics,1,273.12,0.21,12/13/2023
SALE001288,CUST01288,P001,Smartphone,Electronics,1,379.51,0.03,6/23/2023
SALE001289,CUST01289,P005,Blender,Home Appliance,3,89.5,0.22,5/16/2024
SALE001290,CUST01290,P002,Shoes,Footwear,3,350.68,0.21,6/14/2023
SALE001291,CUST01291,P002,Shoes,Footwear,4,453.12,0.08,8/25/2024
SALE001292,CUST01292,P001,Smartphone,Electronics,1,76,0.08,9/11/2024
SALE001293,CUST01293,P003,Notebook,Stationery,2,113.29,0.19,7/26/2023
SALE001294,CUST01294,P001,Smartphone,Electronics,1,372.48,0.23,12/17/2024
SALE001295,CUST01295,P001,Smartphone,Electronics,3,246.78,0.26,10/17/2024
SALE001296,CUST01296,P002,Shoes,Footwear,1,231.6,0.26,3/23/2025
SALE001297,CUST01297,P001,Smartphone,Electronics,3,111.63,0.29,7/1/2023
SALE001298,CUST01298,P002,Shoes,Footwear,4,278.05,0.17,8/14/2024
SALE001299,CUST01299,P003,Notebook,Stationery,4,106.95,0.27,8/10/2024
SALE001300,CUST01300,P001,Smartphone,Electronics,4,264.48,0.24,1/24/2024
SALE001301,CUST01301,P004,T-shirt,Apparel,3,393.63,0.27,4/5/2024
SALE001302,CUST01302,P002,Shoes,Footwear,1,166.22,0,1/11/2025
SALE001303,CUST01303,P004,T-shirt,Apparel,1,266.35,0.29,1/1/2025
SALE001304,CUST01304,P005,Blender,Home Appliance,2,496.41,0.14,5/12/2024
SALE001305,CUST01305,P001,Smartphone,Electronics,3,358.99,0.24,3/10/2025
SALE001306,CUST01306,P001,Smartphone,Electronics,2,428.61,0.04,4/16/2024
SALE001307,CUST01307,P005,Blender,Home Appliance,4,236.68,0.12,4/12/2025
SALE001308,CUST01308,P005,Blender,Home Appliance,1,395.54,0.08,5/3/2024
SALE001309,CUST01309,P001,Smartphone,Electronics,3,68.23,0.09,3/6/2025
SALE001310,CUST01310,P003,Notebook,Stationery,2,105.31,0.04,7/25/2024
SALE001311,CUST01311,P001,Smartphone,Electronics,2,141.38,0.24,3/23/2025
SALE001312,CUST01312,P002,Shoes,Footwear,2,230.88,0,8/25/2024
SALE001313,CUST01313,P003,Notebook,Stationery,1,430.59,0.09,10/8/2024
SALE001314,CUST01314,P001,Smartphone,Electronics,1,205.82,0.05,11/28/2023
SALE001315,CUST01315,P004,T-shirt,Apparel,1,344.58,0.18,6/30/2024
SALE001316,CUST01316,P003,Notebook,Stationery,3,369.19,0.08,12/22/2023
SALE001317,CUST01317,P001,Smartphone,Electronics,1,313.78,0.08,6/23/2023
SALE001318,CUST01318,P001,Smartphone,Electronics,3,210.76,0.15,1/5/2024
SALE001319,CUST01319,P004,T-shirt,Apparel,2,309.67,0.2,10/2/2023
SALE001320,CUST01320,P003,Notebook,Stationery,2,204.02,0.04,4/6/2024
SALE001321,CUST01321,P004,T-shirt,Apparel,4,87.74,0.05,8/2/2023
SALE001322,CUST01322,P001,Smartphone,Electronics,1,496.76,0.07,2/22/2025
SALE001323,CUST01323,P001,Smartphone,Electronics,2,107.23,0.29,12/1/2023
SALE001324,CUST01324,P004,T-shirt,Apparel,1,82.56,0.12,10/23/2023
SALE001325,CUST01325,P001,Smartphone,Electronics,3,445.34,0.18,7/11/2023
SALE001326,CUST01326,P004,T-shirt,Apparel,2,185.83,0.07,6/6/2023
SALE001327,CUST01327,P003,Notebook,Stationery,1,342.63,0.15,5/28/2023
SALE001328,CUST01328,P005,Blender,Home Appliance,2,198.05,0.02,11/12/2024
SALE001329,CUST01329,P003,Notebook,Stationery,2,226.15,0.01,8/24/2024
SALE001330,CUST01330,P004,T-shirt,Apparel,1,167.95,0.14,8/25/2024
SALE001331,CUST01331,P005,Blender,Home Appliance,2,204.37,0.12,3/3/2024
SALE001332,CUST01332,P004,T-shirt,Apparel,2,234.82,0.04,5/15/2024
SALE001333,CUST01333,P005,Blender,Home Appliance,2,374.19,0.21,6/23/2024
SALE001334,CUST01334,P005,Blender,Home Appliance,2,280.19,0.3,3/22/2024
SALE001335,CUST01335,P004,T-shirt,Apparel,3,474.6,0.12,9/16/2023
SALE001336,CUST01336,P002,Shoes,Footwear,2,68.85,0.19,11/10/2023
SALE001337,CUST01337,P001,Smartphone,Electronics,4,276.38,0.29,5/10/2024
SALE001338,CUST01338,P002,Shoes,Footwear,2,312.9,0.25,1/27/2025
SALE001339,CUST01339,P003,Notebook,Stationery,1,464.09,0.14,12/10/2024
SALE001340,CUST01340,P001,Smartphone,Electronics,4,72.12,0.22,12/25/2024
SALE001341,CUST01341,P004,T-shirt,Apparel,3,308.07,0.04,10/20/2024
SALE001342,CUST01342,P005,Blender,Home Appliance,4,434.13,0.15,7/31/2024
SALE001343,CUST01343,P001,Smartphone,Electronics,4,158.87,0.08,12/15/2023
SALE001344,CUST01344,P003,Notebook,Stationery,4,444.33,0.05,10/4/2024
SALE001345,CUST01345,P003,Notebook,Stationery,1,58.57,0.13,11/19/2024
SALE001346,CUST01346,P005,Blender,Home Appliance,1,379.6,0.04,11/2/2024
SALE001347,CUST01347,P001,Smartphone,Electronics,1,469.9,0.21,5/24/2024
SALE001348,CUST01348,P002,Shoes,Footwear,3,345.74,0.14,11/15/2023
SALE001349,CUST01349,P005,Blender,Home Appliance,1,247.56,0.16,3/5/2025
SALE001350,CUST01350,P005,Blender,Home Appliance,1,70.2,0.04,3/10/2024
SALE001351,CUST01351,P001,Smartphone,Electronics,4,464.05,0.04,2/20/2024
SALE001352,CUST01352,P005,Blender,Home Appliance,1,261.63,0.18,12/2/2024
SALE001353,CUST01353,P001,Smartphone,Electronics,2,63.05,0.3,12/23/2023
SALE001354,CUST01354,P001,Smartphone,Electronics,1,360.42,0.03,6/28/2024
SALE001355,CUST01355,P001,Smartphone,Electronics,3,266.83,0.09,10/29/2024
SALE001356,CUST01356,P003,Notebook,Stationery,3,105.96,0.26,3/20/2024
SALE001357,CUST01357,P003,Notebook,Stationery,2,146.42,0.02,10/13/2024
SALE001358,CUST01358,P004,T-shirt,Apparel,3,79.02,0.26,6/9/2024
SALE001359,CUST01359,P004,T-shirt,Apparel,3,308.43,0.16,5/8/2024
SALE001360,CUST01360,P004,T-shirt,Apparel,4,329.91,0.12,4/29/2024
SALE001361,CUST01361,P004,T-shirt,Apparel,2,277.58,0.09,2/9/2024
SALE001362,CUST01362,P004,T-shirt,Apparel,4,417.7,0.09,7/20/2024
SALE001363,CUST01363,P004,T-shirt,Apparel,4,437.45,0.09,8/27/2023
SALE001364,CUST01364,P001,Smartphone,Electronics,1,327.03,0.27,1/19/2024
SALE001365,CUST01365,P005,Blender,Home Appliance,2,55.74,0.22,10/26/2024
SALE001366,CUST01366,P003,Notebook,Stationery,1,362.85,0.2,1/23/2025
SALE001367,CUST01367,P002,Shoes,Footwear,1,238.1,0.24,1/24/2024
SALE001368,CUST01368,P003,Notebook,Stationery,4,304.5,0.08,11/2/2023
SALE001369,CUST01369,P005,Blender,Home Appliance,3,342.09,0.19,2/11/2024
SALE001370,CUST01370,P004,T-shirt,Apparel,2,207.61,0.14,8/14/2024
SALE001371,CUST01371,P001,Smartphone,Electronics,3,462.69,0.23,3/30/2025
SALE001372,CUST01372,P001,Smartphone,Electronics,4,110.29,0.09,12/17/2024
SALE001373,CUST01373,P004,T-shirt,Apparel,4,352.18,0.19,3/23/2024
SALE001374,CUST01374,P001,Smartphone,Electronics,4,51.96,0.26,5/27/2024
SALE001375,CUST01375,P005,Blender,Home Appliance,4,466.09,0.12,5/19/2024
SALE001376,CUST01376,P002,Shoes,Footwear,4,100.63,0.02,6/11/2023
SALE001377,CUST01377,P001,Smartphone,Electronics,4,92.7,0.15,2/8/2025
SALE001378,CUST01378,P004,T-shirt,Apparel,3,199.85,0.1,12/4/2023
SALE001379,CUST01379,P004,T-shirt,Apparel,1,218.1,0.2,1/24/2025
SALE001380,CUST01380,P003,Notebook,Stationery,3,146.44,0.29,12/6/2023
SALE001381,CUST01381,P003,Notebook,Stationery,2,313.3,0.15,4/6/2024
SALE001382,CUST01382,P001,Smartphone,Electronics,3,249.31,0.14,9/20/2023
SALE001383,CUST01383,P004,T-shirt,Apparel,4,65.38,0.2,9/9/2023
SALE001384,CUST01384,P004,T-shirt,Apparel,3,193.84,0.03,12/12/2024
SALE001385,CUST01385,P001,Smartphone,Electronics,1,414.69,0.08,2/16/2024
SALE001386,CUST01386,P002,Shoes,Footwear,2,360.37,0.28,6/9/2023
SALE001387,CUST01387,P002,Shoes,Footwear,3,376.19,0.2,12/25/2023
SALE001388,CUST01388,P002,Shoes,Footwear,1,364.15,0,5/21/2023
SALE001389,CUST01389,P005,Blender,Home Appliance,3,189.94,0.06,9/17/2023
SALE001390,CUST01390,P001,Smartphone,Electronics,2,94.85,0.2,9/13/2023
SALE001391,CUST01391,P003,Notebook,Stationery,3,172.61,0.23,8/3/2024
SALE001392,CUST01392,P003,Notebook,Stationery,4,424.3,0.25,1/18/2024
SALE001393,CUST01393,P002,Shoes,Footwear,3,491.21,0.09,10/30/2023
SALE001394,CUST01394,P003,Notebook,Stationery,1,272.23,0.28,8/18/2024
SALE001395,CUST01395,P004,T-shirt,Apparel,3,54.37,0.17,12/5/2024
SALE001396,CUST01396,P005,Blender,Home Appliance,1,113.02,0.21,9/24/2024
SALE001397,CUST01397,P002,Shoes,Footwear,2,194.94,0.18,10/28/2023
SALE001398,CUST01398,P004,T-shirt,Apparel,3,310.36,0.04,7/8/2023
SALE001399,CUST01399,P004,T-shirt,Apparel,2,83.79,0.29,9/23/2024
SALE001400,CUST01400,P002,Shoes,Footwear,2,474.51,0.04,4/24/2023
SALE001401,CUST01401,P003,Notebook,Stationery,3,214.29,0.08,5/8/2023
SALE001402,CUST01402,P002,Shoes,Footwear,1,460.66,0.24,11/25/2024
SALE001403,CUST01403,P002,Shoes,Footwear,2,401.23,0.19,6/16/2024
SALE001404,CUST01404,P001,Smartphone,Electronics,2,389.95,0.25,8/11/2023
SALE001405,CUST01405,P005,Blender,Home Appliance,3,323.02,0.15,1/9/2024
SALE001406,CUST01406,P003,Notebook,Stationery,3,332.05,0.11,5/31/2024
SALE001407,CUST01407,P005,Blender,Home Appliance,3,337.1,0.28,6/29/2024
SALE001408,CUST01408,P002,Shoes,Footwear,3,332.92,0.01,3/17/2024
SALE001409,CUST01409,P005,Blender,Home Appliance,3,299.18,0.26,7/29/2023
SALE001410,CUST01410,P003,Notebook,Stationery,4,493.89,0.07,2/8/2024
SALE001411,CUST01411,P005,Blender,Home Appliance,3,379.53,0.25,11/3/2024
SALE001412,CUST01412,P005,Blender,Home Appliance,1,399.63,0.04,4/20/2023
SALE001413,CUST01413,P005,Blender,Home Appliance,2,442.61,0.17,5/9/2024
SALE001414,CUST01414,P004,T-shirt,Apparel,1,147.04,0.27,8/23/2024
SALE001415,CUST01415,P002,Shoes,Footwear,1,87.71,0.14,7/14/2023
SALE001416,CUST01416,P003,Notebook,Stationery,4,267.3,0.22,5/28/2023
SALE001417,CUST01417,P005,Blender,Home Appliance,3,281.34,0.24,9/17/2024
SALE001418,CUST01418,P004,T-shirt,Apparel,2,423.13,0.22,9/14/2023
SALE001419,CUST01419,P002,Shoes,Footwear,1,249.7,0.28,6/17/2024
SALE001420,CUST01420,P004,T-shirt,Apparel,3,306.88,0.13,10/17/2023
SALE001421,CUST01421,P002,Shoes,Footwear,3,287.18,0.05,11/24/2023
SALE001422,CUST01422,P005,Blender,Home Appliance,4,67.19,0.01,4/30/2023
SALE001423,CUST01423,P005,Blender,Home Appliance,4,326.85,0.07,6/12/2024
SALE001424,CUST01424,P002,Shoes,Footwear,4,422.62,0.04,3/5/2024
SALE001425,CUST01425,P002,Shoes,Footwear,2,120.88,0.17,9/24/2024
SALE001426,CUST01426,P003,Notebook,Stationery,1,317.45,0.06,12/26/2023
SALE001427,CUST01427,P004,T-shirt,Apparel,4,317.12,0.01,11/24/2024
SALE001428,CUST01428,P001,Smartphone,Electronics,4,123.88,0.01,7/29/2024
SALE001429,CUST01429,P002,Shoes,Footwear,4,105.56,0.25,8/6/2023
SALE001430,CUST01430,P003,Notebook,Stationery,1,491.02,0.18,3/17/2024
SALE001431,CUST01431,P001,Smartphone,Electronics,1,227.17,0.11,6/29/2023
SALE001432,CUST01432,P005,Blender,Home Appliance,4,152.34,0.27,10/6/2024
SALE001433,CUST01433,P002,Shoes,Footwear,4,127.1,0.02,10/19/2023
SALE001434,CUST01434,P005,Blender,Home Appliance,3,350.42,0.29,5/22/2023
SALE001435,CUST01435,P005,Blender,Home Appliance,4,324.25,0.18,7/31/2023
SALE001436,CUST01436,P004,T-shirt,Apparel,2,339.6,0.06,10/29/2024
SALE001437,CUST01437,P004,T-shirt,Apparel,2,89.6,0.2,12/31/2023
SALE001438,CUST01438,P002,Shoes,Footwear,4,452.09,0.23,10/4/2023
SALE001439,CUST01439,P005,Blender,Home Appliance,1,225.17,0.13,10/10/2024
