Transaction_ID,Customer_ID,Transaction_Date,Transaction_Type,Amount,Payment_Mode,Status,Channel,Merchant_ID
TXN001529,CUST01529,4/8/2024,Purchase,805,Cash,Success,In-store,M582
TXN001530,CUST01530,10/25/2024,Purchase,543.77,UPI,Success,Online,M929
TXN001531,CUST01531,10/2/2024,Purchase,318.19,Credit Card,Success,In-store,M705
TXN001532,CUST01532,12/1/2023,Purchase,614.23,Credit Card,Success,Online,M370
TXN001533,CUST01533,2/5/2024,Purchase,718.99,Debit Card,Success,Online,M824
TXN001534,CUST01534,9/19/2023,Purchase,279.9,Debit Card,Success,In-store,M897
TXN001535,CUST01535,4/8/2024,Purchase,419.41,Cash,Success,Online,M919
TXN001536,CUST01536,1/14/2024,Purchase,130.67,Debit Card,Success,Online,M169
TXN001537,CUST01537,10/4/2024,Purchase,189.34,UPI,Success,In-store,M244
TXN001538,CUST01538,9/24/2024,Purchase,684.31,Credit Card,Success,Online,M618
TXN001539,CUST01539,8/29/2023,Purchase,189.62,Cash,Success,In-store,M984
TXN001540,CUST01540,9/29/2023,Purchase,529.91,Cash,Success,Online,M881
TXN001541,CUST01541,5/5/2023,Purchase,711.96,UPI,Success,Online,M635
TXN001542,CUST01542,5/4/2024,Purchase,115.81,Debit Card,Success,Online,M499
TXN001543,CUST01543,12/10/2023,Refund,571.64,Debit Card,Success,Online,M539
TXN001544,CUST01544,2/11/2024,Refund,264,Cash,Success,In-store,M697
TXN001545,CUST01545,11/6/2023,Refund,963.3,Debit Card,Success,In-store,M206
TXN001546,CUST01546,7/22/2024,Refund,488.71,Credit Card,Success,Online,M190
TXN001547,CUST01547,2/11/2024,Purchase,807.93,Cash,Success,Online,M929
TXN001548,CUST01548,6/15/2024,Purchase,554.72,Debit Card,Success,In-store,M229
TXN001549,CUST01549,10/29/2023,Purchase,52.98,Debit Card,Success,Online,M788
TXN001550,CUST01550,3/1/2025,Purchase,636.82,UPI,Success,Online,M231
TXN001551,CUST01551,7/15/2023,Purchase,951.89,Credit Card,Success,In-store,M300
TXN001552,CUST01552,11/7/2024,Purchase,605.6,Credit Card,Success,Online,M915
TXN001553,CUST01553,8/16/2024,Purchase,821,Cash,Success,Online,M921
TXN001554,CUST01554,1/13/2024,Purchase,885.36,Debit Card,Success,In-store,M270
TXN001555,CUST01555,1/16/2025,Refund,235.8,UPI,Success,In-store,M177
TXN001556,CUST01556,8/3/2024,Purchase,219.92,Debit Card,Success,Online,M370
TXN001557,CUST01557,6/10/2023,Purchase,614.87,Credit Card,Success,In-store,M741
TXN001558,CUST01558,11/23/2024,Purchase,416.92,Credit Card,Success,Online,M773
TXN001559,CUST01559,2/10/2025,Purchase,841.46,Debit Card,Success,Online,M270
TXN001560,CUST01560,8/2/2023,Refund,901.02,Credit Card,Success,Online,M430
TXN001561,CUST01561,10/9/2023,Purchase,359.89,Credit Card,Success,Online,M987
TXN001562,CUST01562,6/14/2024,Purchase,244.5,Credit Card,Failed,Online,M262
TXN001563,CUST01563,1/1/2024,Purchase,782.72,Cash,Success,Online,M924
TXN001564,CUST01564,9/8/2024,Purchase,282.06,UPI,Success,Online,M486
TXN001565,CUST01565,12/16/2023,Purchase,824.39,Debit Card,Success,Online,M184
TXN001566,CUST01566,9/4/2023,Purchase,429.5,Cash,Success,Online,M210
TXN001567,CUST01567,11/12/2024,Purchase,670.87,Debit Card,Success,Online,M699
TXN001568,CUST01568,2/17/2024,Purchase,104.58,Credit Card,Success,Online,M600
TXN001569,CUST01569,2/11/2025,Purchase,627.62,UPI,Success,In-store,M908
TXN001570,CUST01570,6/14/2024,Purchase,457.25,Credit Card,Success,Online,M757
TXN001571,CUST01571,1/15/2024,Purchase,590.74,UPI,Success,In-store,M659
TXN001572,CUST01572,7/10/2024,Refund,176.33,Cash,Success,In-store,M681
TXN001573,CUST01573,2/16/2024,Purchase,739.51,Debit Card,Success,In-store,M925
TXN001574,CUST01574,12/15/2023,Purchase,864.17,UPI,Success,In-store,M250
TXN001575,CUST01575,8/24/2023,Purchase,224.57,UPI,Success,Online,M963
TXN001576,CUST01576,7/13/2023,Purchase,104.76,Debit Card,Success,Online,M441
TXN001577,CUST01577,6/2/2024,Purchase,33.4,UPI,Success,Online,M929
TXN001578,CUST01578,10/7/2024,Purchase,645.55,Credit Card,Success,In-store,M733
TXN001579,CUST01579,4/25/2023,Purchase,611.02,Debit Card,Success,Online,M985
TXN001580,CUST01580,2/13/2024,Purchase,551.23,Debit Card,Success,Online,M413
TXN001581,CUST01581,4/6/2024,Refund,239.63,Debit Card,Success,Online,M503
TXN001582,CUST01582,10/21/2023,Purchase,397,Cash,Success,Online,M876
TXN001583,CUST01583,3/28/2024,Purchase,598.53,Cash,Success,Online,M876
TXN001584,CUST01584,9/27/2023,Purchase,501.8,Debit Card,Success,In-store,M426
TXN001585,CUST01585,3/2/2024,Purchase,987.91,Cash,Success,Online,M562
TXN001586,CUST01586,8/25/2024,Purchase,145.08,Credit Card,Success,In-store,M370
TXN001587,CUST01587,2/21/2024,Purchase,698.19,Credit Card,Failed,Online,M744
TXN001588,CUST01588,4/12/2025,Purchase,410.28,Debit Card,Failed,In-store,M744
TXN001589,CUST01589,11/28/2024,Purchase,433.92,Debit Card,Success,In-store,M379
TXN001590,CUST01590,5/20/2023,Purchase,720.42,Debit Card,Success,Online,M486
TXN001591,CUST01591,1/19/2025,Purchase,695.51,Credit Card,Success,Online,M481
TXN001592,CUST01592,10/18/2024,Purchase,991.34,Cash,Success,Online,M816
TXN001593,CUST01593,10/11/2024,Purchase,137.11,UPI,Success,Online,M319
TXN001594,CUST01594,1/6/2025,Refund,113.07,Cash,Success,Online,M285
TXN001595,CUST01595,12/13/2023,Refund,727.1,Credit Card,Failed,In-store,M483
TXN001596,CUST01596,1/24/2025,Purchase,582.6,Debit Card,Success,Online,M802
TXN001597,CUST01597,6/23/2023,Purchase,281.42,Credit Card,Success,Online,M938
TXN001598,CUST01598,6/15/2024,Purchase,88.63,Cash,Success,In-store,M424
TXN001599,CUST01599,9/1/2023,Purchase,94.8,UPI,Success,Online,M386
TXN001600,CUST01600,1/18/2024,Purchase,895.25,UPI,Success,In-store,M393
TXN001601,CUST01601,10/27/2024,Purchase,199.95,Debit Card,Success,Online,M178
TXN001602,CUST01602,5/13/2024,Purchase,330.14,Cash,Success,Online,M212
TXN001603,CUST01603,7/12/2023,Purchase,234.39,Cash,Success,Online,M633
TXN001604,CUST01604,6/9/2024,Purchase,361.45,Cash,Success,In-store,M199
TXN001605,CUST01605,3/8/2025,Purchase,78.73,Cash,Success,Online,M916
TXN001606,CUST01606,3/7/2024,Purchase,523.87,UPI,Success,Online,M891
TXN001607,CUST01607,9/6/2023,Purchase,76.94,UPI,Success,In-store,M804
TXN001608,CUST01608,5/9/2023,Purchase,802.35,Cash,Success,Online,M645
TXN001609,CUST01609,4/14/2025,Purchase,241.37,UPI,Success,Online,M781
TXN001610,CUST01610,2/20/2025,Purchase,544.61,UPI,Success,Online,M970
TXN001611,CUST01611,7/11/2024,Purchase,881.28,Credit Card,Success,Online,M882
TXN001612,CUST01612,11/17/2023,Purchase,654.37,UPI,Success,Online,M812
TXN001613,CUST01613,6/9/2024,Refund,537.63,Cash,Success,In-store,M450
TXN001614,CUST01614,11/12/2024,Purchase,331.09,UPI,Success,In-store,M187
TXN001615,CUST01615,5/4/2024,Purchase,339.67,UPI,Success,In-store,M318
TXN001616,CUST01616,8/30/2023,Purchase,672.79,UPI,Success,Online,M491
TXN001617,CUST01617,5/11/2023,Purchase,994.2,Debit Card,Success,Online,M560
TXN001618,CUST01618,5/19/2024,Purchase,665.22,Debit Card,Success,Online,M292
TXN001619,CUST01619,8/9/2024,Purchase,562.21,Debit Card,Success,Online,M623
TXN001620,CUST01620,2/10/2025,Purchase,733.34,UPI,Success,In-store,M118
TXN001621,CUST01621,6/9/2023,Purchase,470.55,Cash,Success,In-store,M803
TXN001622,CUST01622,6/26/2024,Purchase,69.54,Cash,Success,Online,M446
TXN001623,CUST01623,6/2/2023,Purchase,566.67,Credit Card,Success,In-store,M247
TXN001624,CUST01624,12/16/2023,Purchase,958.05,Cash,Success,In-store,M159
TXN001625,CUST01625,1/27/2025,Purchase,183.55,Debit Card,Success,Online,M311
TXN001626,CUST01626,1/30/2024,Refund,693.1,Cash,Success,Online,M665
TXN001627,CUST01627,9/29/2023,Purchase,208.92,Cash,Success,Online,M945
TXN001628,CUST01628,9/6/2023,Purchase,540.47,UPI,Success,Online,M763
TXN001629,CUST01629,12/15/2024,Purchase,105.71,Debit Card,Success,Online,M758
TXN001630,CUST01630,2/21/2024,Purchase,455.87,Credit Card,Success,In-store,M652
TXN001631,CUST01631,8/24/2023,Purchase,758.6,Cash,Success,In-store,M202
TXN001632,CUST01632,7/11/2023,Purchase,354.1,Credit Card,Success,Online,M806
TXN001633,CUST01633,1/26/2025,Refund,668.26,UPI,Success,In-store,M707
TXN001634,CUST01634,10/23/2023,Purchase,797.5,Credit Card,Success,Online,M321
TXN001635,CUST01635,2/22/2024,Purchase,927.91,Credit Card,Success,Online,M555
TXN001636,CUST01636,12/10/2023,Refund,242.3,Debit Card,Success,Online,M957
TXN001637,CUST01637,6/3/2023,Purchase,405.32,Debit Card,Success,Online,M839
TXN001638,CUST01638,11/9/2023,Refund,160.89,Credit Card,Success,Online,M539
TXN001639,CUST01639,11/13/2024,Purchase,992.56,Cash,Success,Online,M625
TXN001640,CUST01640,1/6/2025,Purchase,927.73,Debit Card,Success,In-store,M408
TXN001641,CUST01641,7/27/2024,Purchase,544.56,Debit Card,Success,Online,M899
TXN001642,CUST01642,12/25/2024,Refund,843.61,Cash,Success,Online,M202
TXN001643,CUST01643,10/31/2023,Purchase,525.75,UPI,Success,Online,M649
TXN001644,CUST01644,4/29/2023,Purchase,627.35,Cash,Success,Online,M897
TXN001645,CUST01645,10/12/2023,Purchase,98.23,Debit Card,Success,In-store,M386
TXN001646,CUST01646,2/15/2024,Purchase,757.72,UPI,Success,Online,M982
TXN001647,CUST01647,4/24/2024,Purchase,136.44,UPI,Success,In-store,M608
TXN001648,CUST01648,10/25/2023,Purchase,827.81,Credit Card,Success,Online,M182
TXN001649,CUST01649,5/27/2023,Purchase,784.21,UPI,Success,Online,M366
TXN001650,CUST01650,6/23/2023,Refund,711.66,Credit Card,Success,Online,M491
TXN001651,CUST01651,6/10/2023,Purchase,45.8,Credit Card,Success,In-store,M786
TXN001652,CUST01652,5/27/2024,Purchase,310.1,Credit Card,Success,Online,M237
TXN001653,CUST01653,6/18/2023,Purchase,270.48,Cash,Success,Online,M269
TXN001654,CUST01654,4/2/2024,Refund,366.54,UPI,Success,In-store,M128
TXN001655,CUST01655,5/17/2024,Purchase,96.77,UPI,Success,Online,M176
TXN001656,CUST01656,3/21/2024,Purchase,937.59,Cash,Failed,Online,M367
TXN001657,CUST01657,11/17/2023,Purchase,558.26,UPI,Success,Online,M777
TXN001658,CUST01658,5/6/2024,Purchase,312.47,Debit Card,Success,Online,M634
TXN001659,CUST01659,3/4/2024,Purchase,403.01,Debit Card,Success,Online,M349
TXN001660,CUST01660,1/3/2025,Purchase,452.73,Credit Card,Success,Online,M303
TXN001661,CUST01661,9/27/2023,Purchase,604.59,Credit Card,Success,Online,M348
TXN001662,CUST01662,4/28/2024,Purchase,520.52,Debit Card,Success,In-store,M431
TXN001663,CUST01663,5/12/2023,Purchase,920.2,Debit Card,Failed,Online,M373
TXN001664,CUST01664,6/26/2024,Purchase,501.99,Debit Card,Success,Online,M161
TXN001665,CUST01665,7/7/2023,Purchase,992.24,UPI,Success,Online,M199
TXN001666,CUST01666,12/24/2024,Purchase,852.91,Credit Card,Success,Online,M213
TXN001667,CUST01667,3/11/2025,Purchase,216.43,Debit Card,Success,Online,M289
TXN001668,CUST01668,5/17/2023,Purchase,931.29,Credit Card,Success,In-store,M553
TXN001669,CUST01669,9/21/2024,Purchase,125.2,UPI,Success,Online,M273
TXN001670,CUST01670,5/11/2023,Purchase,819.28,Debit Card,Success,Online,M654
TXN001671,CUST01671,8/18/2023,Purchase,386.82,UPI,Success,Online,M312
TXN001672,CUST01672,10/7/2023,Purchase,879.19,Debit Card,Success,In-store,M498
TXN001673,CUST01673,2/10/2024,Purchase,869.38,Debit Card,Success,Online,M111
TXN001674,CUST01674,6/3/2024,Purchase,807.87,Cash,Failed,In-store,M300
TXN001675,CUST01675,7/12/2023,Purchase,792.13,Cash,Success,Online,M101
TXN001676,CUST01676,3/9/2025,Purchase,311.63,Debit Card,Success,Online,M620
TXN001677,CUST01677,12/31/2023,Purchase,90.11,Debit Card,Success,Online,M593
TXN001678,CUST01678,10/8/2024,Purchase,408.95,Debit Card,Success,Online,M999
TXN001679,CUST01679,11/22/2023,Purchase,181.79,Credit Card,Success,Online,M896
TXN001680,CUST01680,7/20/2024,Purchase,698,Debit Card,Success,In-store,M504
TXN001681,CUST01681,5/15/2023,Purchase,352.64,UPI,Success,In-store,M398
TXN001682,CUST01682,11/13/2023,Purchase,975.85,Credit Card,Success,Online,M579
TXN001683,CUST01683,8/13/2024,Purchase,644.56,Credit Card,Success,Online,M594
TXN001684,CUST01684,1/5/2025,Purchase,824.26,UPI,Success,Online,M147
TXN001685,CUST01685,2/13/2024,Purchase,141.2,Cash,Success,Online,M849
TXN001686,CUST01686,12/12/2023,Purchase,863.39,Credit Card,Success,In-store,M686
TXN001687,CUST01687,5/27/2023,Purchase,923.53,UPI,Success,In-store,M110
TXN001688,CUST01688,1/13/2024,Purchase,492.19,Credit Card,Success,Online,M531
TXN001689,CUST01689,8/13/2023,Purchase,610.19,Debit Card,Success,In-store,M777
TXN001690,CUST01690,7/13/2023,Purchase,767.16,Cash,Success,Online,M780
TXN001691,CUST01691,8/13/2023,Purchase,183.09,Cash,Success,Online,M594
TXN001692,CUST01692,8/2/2023,Purchase,507.54,Debit Card,Success,Online,M545
TXN001693,CUST01693,8/3/2024,Purchase,404.68,Credit Card,Success,In-store,M211
TXN001694,CUST01694,2/23/2024,Refund,154.91,UPI,Success,Online,M656
TXN001695,CUST01695,10/24/2023,Purchase,373.86,UPI,Success,Online,M342
TXN001696,CUST01696,8/25/2024,Purchase,77.49,Debit Card,Success,Online,M894
TXN001697,CUST01697,3/22/2025,Purchase,35.55,Debit Card,Success,Online,M576
TXN001698,CUST01698,3/2/2025,Refund,143.81,Credit Card,Success,Online,M486
TXN001699,CUST01699,6/23/2023,Purchase,963.48,Debit Card,Success,Online,M247
TXN001700,CUST01700,2/14/2025,Purchase,554.03,Credit Card,Success,In-store,M858
TXN001701,CUST01701,10/2/2024,Purchase,966.16,UPI,Success,Online,M718
TXN001702,CUST01702,6/15/2023,Purchase,438.17,Debit Card,Success,Online,M482
TXN001703,CUST01703,1/3/2025,Purchase,318.7,UPI,Success,Online,M102
TXN001704,CUST01704,8/15/2023,Purchase,511.08,Debit Card,Success,Online,M594
TXN001705,CUST01705,2/28/2024,Purchase,445.12,UPI,Success,Online,M531
TXN001706,CUST01706,9/7/2024,Purchase,114.61,UPI,Success,Online,M769
TXN001707,CUST01707,5/1/2023,Purchase,644.42,Debit Card,Success,Online,M594
TXN001708,CUST01708,12/21/2024,Purchase,223.88,UPI,Success,Online,M805
TXN001709,CUST01709,8/10/2023,Purchase,623.39,Debit Card,Success,Online,M958
TXN001710,CUST01710,8/11/2024,Purchase,653.7,UPI,Success,In-store,M167
TXN001711,CUST01711,11/12/2023,Purchase,160.5,Credit Card,Success,In-store,M751
TXN001712,CUST01712,8/10/2024,Purchase,70.74,Cash,Success,Online,M526
TXN001713,CUST01713,4/16/2025,Purchase,782.95,Debit Card,Success,In-store,M289
TXN001714,CUST01714,11/24/2024,Purchase,465.2,Debit Card,Success,Online,M196
TXN001715,CUST01715,11/4/2024,Purchase,67.58,UPI,Success,Online,M610
TXN001716,CUST01716,6/3/2023,Purchase,994.92,Debit Card,Success,Online,M250
TXN001717,CUST01717,1/26/2025,Purchase,67.2,Cash,Success,Online,M142
TXN001718,CUST01718,6/22/2024,Purchase,698.08,Debit Card,Success,In-store,M388
TXN001719,CUST01719,11/30/2024,Purchase,983.84,Credit Card,Success,Online,M658
TXN001720,CUST01720,6/21/2024,Purchase,246.79,Credit Card,Success,Online,M636
TXN001721,CUST01721,4/19/2023,Purchase,150.83,Cash,Success,In-store,M965
TXN001722,CUST01722,7/19/2023,Purchase,130.17,Credit Card,Success,In-store,M628
TXN001723,CUST01723,6/27/2023,Purchase,310.24,Credit Card,Success,Online,M504
TXN001724,CUST01724,12/5/2024,Purchase,110.04,Cash,Success,In-store,M674
TXN001725,CUST01725,6/1/2023,Purchase,695.24,UPI,Success,In-store,M150
TXN001726,CUST01726,8/10/2023,Purchase,71.67,Credit Card,Success,In-store,M772
TXN001727,CUST01727,12/13/2024,Refund,514.33,UPI,Success,In-store,M406
TXN001728,CUST01728,3/8/2025,Purchase,996.73,UPI,Success,In-store,M205
TXN001729,CUST01729,2/28/2024,Purchase,815.83,Cash,Success,Online,M613
TXN001730,CUST01730,10/31/2023,Purchase,619.07,Debit Card,Success,In-store,M499
TXN001731,CUST01731,11/12/2024,Purchase,313.19,Debit Card,Failed,Online,M933
TXN001732,CUST01732,12/20/2024,Purchase,627.66,Credit Card,Success,Online,M688
TXN001733,CUST01733,8/2/2024,Purchase,531.77,Credit Card,Success,Online,M327
TXN001734,CUST01734,11/3/2024,Purchase,431.82,UPI,Success,In-store,M145
TXN001735,CUST01735,6/30/2023,Purchase,139.4,UPI,Success,Online,M331
TXN001736,CUST01736,6/28/2024,Purchase,887.74,Cash,Success,In-store,M946
TXN001737,CUST01737,9/21/2024,Purchase,455.29,UPI,Success,Online,M787
TXN001738,CUST01738,7/21/2023,Purchase,202.68,Credit Card,Success,Online,M265
TXN001739,CUST01739,5/13/2024,Purchase,374.08,UPI,Success,Online,M496
TXN001740,CUST01740,6/6/2023,Purchase,419.99,Credit Card,Success,In-store,M965
TXN001741,CUST01741,3/26/2025,Purchase,829.26,Credit Card,Success,Online,M404
TXN001742,CUST01742,11/27/2023,Refund,736.28,Debit Card,Failed,Online,M770
TXN001743,CUST01743,1/24/2024,Purchase,771.61,Debit Card,Success,Online,M436
TXN001744,CUST01744,11/28/2024,Purchase,20.92,Cash,Success,Online,M914
TXN001745,CUST01745,7/12/2024,Purchase,421.99,UPI,Success,Online,M510
TXN001746,CUST01746,9/21/2023,Refund,486.53,Debit Card,Success,Online,M362
TXN001747,CUST01747,4/11/2024,Purchase,29,Debit Card,Success,In-store,M729
TXN001748,CUST01748,1/4/2025,Purchase,267.22,UPI,Success,In-store,M539
TXN001749,CUST01749,4/11/2024,Purchase,762.69,Debit Card,Success,Online,M578
TXN001750,CUST01750,7/6/2024,Purchase,145.74,UPI,Success,Online,M405
TXN001751,CUST01751,4/20/2024,Purchase,539.96,Credit Card,Success,Online,M211
TXN001752,CUST01752,8/15/2023,Purchase,223.05,UPI,Success,In-store,M702
TXN001753,CUST01753,4/3/2024,Purchase,22,UPI,Success,Online,M727
TXN001754,CUST01754,9/13/2024,Purchase,248.79,Credit Card,Success,In-store,M185
TXN001755,CUST01755,6/4/2023,Purchase,976.12,Debit Card,Success,Online,M510
TXN001756,CUST01756,4/30/2023,Refund,803.52,Cash,Success,Online,M137
TXN001757,CUST01757,4/22/2024,Purchase,959.98,Cash,Success,In-store,M430
TXN001758,CUST01758,5/7/2023,Purchase,492.98,Credit Card,Success,In-store,M835
TXN001759,CUST01759,2/26/2024,Purchase,118.64,Credit Card,Success,Online,M801
TXN001760,CUST01760,5/4/2024,Purchase,552.48,UPI,Success,Online,M870
TXN001761,CUST01761,10/5/2023,Purchase,459.83,Credit Card,Success,In-store,M336
TXN001762,CUST01762,2/1/2024,Purchase,845.91,UPI,Success,Online,M723
TXN001763,CUST01763,7/30/2023,Purchase,107.1,Credit Card,Success,Online,M798
TXN001764,CUST01764,10/3/2024,Purchase,493.36,Debit Card,Success,Online,M120
TXN001765,CUST01765,2/18/2024,Purchase,158.55,UPI,Success,Online,M496
TXN001766,CUST01766,12/11/2024,Purchase,331.43,UPI,Success,Online,M903
TXN001767,CUST01767,2/12/2024,Purchase,739.98,Cash,Success,Online,M356
TXN001768,CUST01768,11/9/2023,Purchase,481.26,Credit Card,Success,Online,M915
TXN001769,CUST01769,7/20/2024,Purchase,382.13,Cash,Success,Online,M916
TXN001770,CUST01770,6/1/2023,Purchase,400.53,Cash,Success,Online,M682
TXN001771,CUST01771,9/27/2023,Purchase,464.85,Debit Card,Success,Online,M133
TXN001772,CUST01772,1/14/2025,Refund,787.17,Debit Card,Success,In-store,M678
TXN001773,CUST01773,4/14/2024,Purchase,893.16,UPI,Success,Online,M836
TXN001774,CUST01774,7/17/2024,Purchase,955.78,Credit Card,Success,Online,M826
TXN001775,CUST01775,2/3/2025,Purchase,789.03,Cash,Success,Online,M868
TXN001776,CUST01776,11/11/2024,Purchase,322.25,Debit Card,Success,Online,M598
TXN001777,CUST01777,11/29/2024,Purchase,691.25,Cash,Success,In-store,M760
TXN001778,CUST01778,11/9/2023,Purchase,443.23,Cash,Success,Online,M115
TXN001779,CUST01779,5/25/2023,Purchase,262.12,Debit Card,Success,Online,M334
TXN001780,CUST01780,6/27/2023,Purchase,842.46,Cash,Success,Online,M405
TXN001781,CUST01781,9/1/2023,Purchase,48.04,UPI,Success,Online,M233
TXN001782,CUST01782,12/6/2024,Purchase,902.74,Credit Card,Success,Online,M444
TXN001783,CUST01783,12/19/2023,Refund,466.86,Credit Card,Success,Online,M933
TXN001784,CUST01784,11/16/2023,Purchase,640.83,Credit Card,Success,Online,M777
TXN001785,CUST01785,1/30/2025,Purchase,662.76,UPI,Success,In-store,M217
TXN001786,CUST01786,7/27/2023,Purchase,896.17,Credit Card,Success,In-store,M822
TXN001787,CUST01787,6/15/2023,Purchase,640.3,Credit Card,Success,Online,M710
TXN001788,CUST01788,12/12/2023,Purchase,617.79,Credit Card,Success,Online,M561
TXN001789,CUST01789,5/20/2024,Purchase,75.99,Debit Card,Success,Online,M799
TXN001790,CUST01790,4/9/2024,Purchase,523.22,UPI,Success,Online,M154
TXN001791,CUST01791,2/11/2025,Purchase,158.67,Credit Card,Success,Online,M226
TXN001792,CUST01792,12/15/2023,Purchase,740.06,Credit Card,Success,Online,M665
TXN001793,CUST01793,2/12/2025,Purchase,517.1,Credit Card,Success,Online,M170
TXN001794,CUST01794,5/27/2024,Purchase,683.43,Cash,Failed,In-store,M855
TXN001795,CUST01795,12/13/2024,Purchase,51.26,Debit Card,Success,Online,M984
TXN001796,CUST01796,8/28/2024,Purchase,93.94,UPI,Success,Online,M482
TXN001797,CUST01797,12/15/2023,Purchase,719.16,Cash,Success,Online,M672
